geneid	Day1.AM	Day1.PM	Day2.AM	Day2.PM
7448487	-2.03634	0.20538	-0.32759	0.90721
7448490	-0.42983	-0.72571	2.57134	-0.17221
7448491	-0.68322	0.31048	-0.28523	0.8586
7448492	-1.44196	3.2158	-2.92056	2.0138
7448493	2.99859	-0.76096	0.48187	-2.07926
7448495	2.20163	-1.13774	1.55929	-1.83551
7448496	0.43356	-0.08218	1.88337	-0.56894
7448499	-0.13173	-0.90894	0.92852	-0.6381
7448500	-2.39631	0.89626	0.77045	1.03619
7448502	3.17417	0.62345	1.10355	-1.37932
7448505	-2.21447	-0.90272	-0.16082	-0.86943
7448506	-1.83553	1.18572	1.46147	1.41841
7448507	1.65391	-0.63288	0.68676	-1.60015
7448508	0.91359	-0.39115	0.50124	-2.04855
7448509	-3.11976	1.49797	-0.95482	0.82914
7448510	0.907	-1.24311	0.67319	-0.65989
7448512	1.17604	-1.05888	1.26607	-1.78819
7448513	-2.26403	1.31371	-1.65882	1.01067
7448514	1.35085	-0.63954	0.69085	-0.71132
7448515	2.5069	-0.54508	0.36819	-2.09189
7448516	-1.36044	-1.01986	-0.18093	-0.13305
7448517	1.23503	1.34399	1.31223	1.96212
7448518	0.35082	2.07679	0.25937	-0.38115
7448520	-1.36034	1.75457	-0.47475	0.97975
7448521	-0.06756	0.78877	0.71369	0.49844
7448522	0.4646	-0.08597	-0.28817	-0.4957
7448524	-0.13188	-0.54924	0.37528	-0.16549
7448525	0.34003	-0.84437	0.10697	0.14687
7448526	-1.2763	0.83493	-2.13102	0.98587
7448528	-2.09213	1.62062	-1.98086	2.08614
7448529	-2.27991	-0.51261	0.04706	0.10274
7448530	0.44094	0.33263	0.09512	0.11985
7448532	-1.8865	-3.07244	-1.89613	-1.15263
7448534	2.76672	-1.51403	3.36058	-5.47591
7448535	-4.60826	0.99465	-2.84411	1.93519
7448537	1.14996	0.20417	0.21818	-0.33832
7448538	-0.70207	-1.08794	-0.03388	-1.07259
7448539	-0.15221	-0.46836	0.0406	-0.72503
7448540	1.27643	-0.65911	-0.00063	0.19573
7448541	0.5881	0.19278	0.60042	0.30926
7448542	0.64218	0.46755	-1.15381	0.17693
7448544	-1.96386	0.64319	-1.32073	1.39955
7448545	1.60815	-0.34411	-0.16178	-1.2674
7448547	-3.28671	-0.05717	0.58675	0.2085
7448548	1.54837	1.45459	1.86739	2.63854
7448549	-0.46836	2.45502	-1.92407	1.78538
7448550	0.00488	-0.52939	-0.21829	0.08701
7448551	0.49953	-0.63447	0.03693	-0.29819
7448553	-2.8231	1.03822	1.45172	0.35686
7448554	-2.4354	1.2041	-0.66173	1.29623
7448555	-3.25817	2.07783	-4.39633	2.69472
7448556	-2.63264	1.73359	-4.0019	2.00075
7448558	1.59572	-0.2166	0.93686	-1.01784
7448559	1.2794	-2.20675	1.4283	-1.77207
7448560	1.1032	-0.84341	1.00428	-0.8436
7448563	-1.39332	2.18095	1.47727	1.0617
7448564	0.68507	-0.90505	0.51286	-1.98063
7448565	4.32033	-1.41208	1.29737	-0.76817
7448566	-0.21806	-0.01453	0.73212	-1.69271
7448567	-2.92806	1.04726	0.5521	0.31468
7448568	1.91469	-1.20574	1.3791	-1.76281
7448569	0.98627	-0.08031	0.66842	-0.77289
7448572	-0.27856	1.48345	-0.35725	1.00747
7448574	0.86399	-0.35776	0.41714	-0.20087
7448575	-1.65129	1.55395	-1.43422	1.88271
7448576	-2.29672	2.87901	-3.68318	0.74981
7448577	-4.08544	1.55327	-0.63112	0.41363
7448579	-0.07578	-0.31539	-1.16155	-0.10143
7448580	-5.85064	-2.32369	-0.02666	-1.0935
7448581	2.38257	-3.78437	3.11067	-3.69026
7448584	-0.95987	1.79947	-1.04048	2.51118
7448586	0.05982	-1.36298	0.51056	-1.72562
7448587	-3.21331	0.38998	0.03225	0.97606
7448588	-0.38634	1.3038	0.05483	0.28038
7448589	2.88471	0.10116	1.51392	-0.87479
7448592	1.33952	-0.66774	0.80565	-2.20456
7448593	1.7014	-0.94292	0.88034	-1.85594
7448596	0.29894	0.11291	-1.8472	0.23779
7448597	-2.14433	0.83052	-0.35125	0.27688
7448598	-1.72084	-1.09351	-1.1827	-1.80824
7448599	-2.18487	1.06572	-1.16559	1.53781
7448605	-3.53667	0.7879	-3.13002	0.44654
7448607	-0.53758	-0.05535	-0.3093	0.91325
7448610	-0.29131	-1.46977	-0.10901	-0.34171
7448611	1.77913	-0.87276	0.89942	-1.92556
7448613	-1.6423	1.71146	-1.73759	0.64173
7448620	-1.48959	-0.22144	0.78025	0.50417
7448621	-0.22801	0.68814	-1.20565	0.89612
7448622	-3.2352	0.40001	-0.22598	0.58719
7448625	0.75392	-1.04016	0.95938	-1.24848
7448626	1.56215	-2.02749	1.56838	-3.03904
7448627	2.77396	-1.57007	1.12217	-2.61218
7448629	-2.24632	1.7801	-2.4685	0.75623
7448630	-2.40693	-2.65175	-1.02674	-0.77528
7448631	-0.31469	-0.42933	-0.6766	-0.35129
7448632	-2.69877	-1.32209	-1.09872	-1.16657
7448634	1.31768	0.93023	0.76232	-0.5108
7448635	0.05971	0.19687	-0.22827	-0.63458
7448636	6.31008	0.93826	2.22062	-1.72227
7448638	2.8406	0.02324	1.33766	-1.99883
7448639	2.04595	-0.89173	0.29514	-1.61043
7448640	-3.26374	0.52363	-0.1648	0.57102
7448643	-2.29855	-0.2197	0.20354	-0.18807
7448645	2.60667	-0.85235	1.223	-2.14751
7448646	2.33854	-0.79525	0.03173	-1.68291
7448649	NA	NA	NA	NA
7448650	NA	NA	NA	NA
7448652	-1.48465	0.88387	-0.58397	0.58146
7448654	-0.02367	1.36029	0.34575	-0.19849
7448658	2.20588	-0.69838	0.92227	-2.73329
7448659	1.74957	-0.66103	0.80327	-0.19771
7448660	1.7217	-1.24991	0.43062	-1.22344
7448662	1.97857	-1.24147	1.0363	-0.22016
7448665	1.98872	-1.20376	2.94809	0.20038
7448666	-1.03085	0.07419	-0.95405	-0.68877
7448667	-1.90948	0.74781	-0.59133	0.36371
7448668	1.69902	-1.22782	0.97019	-1.76151
7448669	0.50036	-0.17795	0.81159	-1.60877
7448670	1.31073	-1.844	0.71468	-2.76987
7448672	-2.32085	0.38125	-0.91353	0.16205
7448673	1.41934	-0.7108	-0.23519	-0.68158
7448678	2.38568	-0.62801	1.1366	-1.00664
7448680	0.02908	-0.34322	1.37221	-0.44067
7448685	0.24347	0.84121	1.54663	0.60705
7448686	0.53464	-2.47334	0.40171	-0.9159
7448689	-3.11159	0.26849	-2.2625	0.36481
7448691	-1.37048	0.24622	0.18412	0.27649
7448692	-0.71141	1.09094	-0.56729	2.10793
7448694	-2.51851	-0.17341	-0.01122	0.31258
7448696	1.497	1.65324	0.77615	0.1271
7448698	2.02915	0.22105	1.25521	-1.42187
7448699	1.76725	0.115	1.6148	-0.60384
7448700	-1.51165	1.34122	-1.97298	2.2339
7448702	2.13388	-0.22698	0.30342	-0.56975
7448703	-5.32106	2.323	0.85149	3.23138
7448707	2.20457	1.47849	-0.12553	-0.10427
7448709	-4.61348	-2.34248	-0.52895	-2.50877
7448710	0.25061	-0.10742	-1.14974	0.47409
7448711	-3.31211	0.11253	0.26623	0.49119
7448713	-0.71409	-1.69953	0.33668	-1.3038
7448715	0.49114	0.13984	1.78602	-0.44502
7448716	1.10229	-2.15713	0.93931	-2.86485
7448718	-0.53383	1.1232	-1.73206	0.8777
7448719	-4.33048	0.22166	-3.10801	1.64942
7448722	-0.97893	-3.83059	0.30549	-2.79585
7448723	1.95298	-0.77112	-0.72826	-0.88237
7448724	-0.01242	-0.35228	-0.05592	0.11397
7448729	-0.3907	0.98316	-1.34433	0.83469
7448730	0.49198	-0.14881	-0.23723	-0.32688
7448731	0.56493	0.19463	0.07258	0.11434
7448732	-1.06458	-1.04403	-0.12032	-1.03315
7448735	-0.44996	2.53232	-0.54111	2.57285
7448736	0.69417	-0.17169	-0.11334	-1.00525
7448738	2.46442	-0.2416	0.915	-2.07991
7448739	-2.90991	0.27255	-0.20829	0.44285
7448741	0.94449	1.41115	0.50497	0.5269
7448742	2.06063	0.81295	1.33778	0.71501
7448743	6.0709	-0.03101	0.74199	2.27106
7448747	-1.81293	0.42608	0.22301	-0.15831
7448748	-3.97846	-0.37234	-0.57272	0.78158
7448749	-4.73287	2.27339	-3.62315	3.71825
7448750	-2.7326	2.13621	-2.49617	2.14329
7448751	-3.77124	0.5701	-0.22992	0.72465
7448753	-2.18847	0.48755	0.09824	0.66953
7448754	-2.02111	1.02309	-0.15966	0.71645
7448756	-2.50096	0.52481	-1.06923	0.73468
7448757	0.08191	2.56435	-1.23589	2.34255
7448758	1.71407	0.25368	1.10108	-1.56077
7448759	3.86461	-2.52402	1.01363	-3.11263
7448761	2.79702	-0.88948	1.30202	-1.07984
7448762	2.40389	0.0069	0.87072	-1.80849
7448763	2.28443	-3.33133	1.73555	-4.4353
7448764	-1.77477	1.06873	-0.37369	0.69317
7448765	1.22355	-0.22088	0.2434	-0.64858
7448767	-1.29694	0.09153	1.16375	1.07309
7448769	-3.68932	2.3155	-4.23115	2.3754
7448770	-3.99436	0.01383	0.46659	0.62834
7448773	1.3738	2.43953	-2.58768	2.00953
7448774	1.66742	-0.9034	0.3524	-0.68953
7448777	-0.20239	1.09062	-2.15191	0.4355
7448779	-1.70038	1.18607	-0.8973	1.56064
7448781	1.7012	-0.47711	0.21068	-0.62685
7448782	-0.7956	-0.16213	-1.2946	0.22546
7448784	1.79102	-0.63902	0.88356	-0.09327
7448785	0.99603	1.09242	0.42557	-0.31185
7448786	NA	NA	NA	NA
7448789	1.58863	-0.27689	0.10273	-1.04117
7448790	-2.5994	-0.24554	-0.26893	0.68112
7448792	-2.8791	3.35407	-2.06408	2.69416
7448793	-0.11358	1.16556	-1.01492	1.13477
7448794	2.03084	-0.50087	0.49868	-2.64951
7448795	-1.83782	1.52845	-0.61548	0.44475
7448798	-1.88424	0.82981	-1.02245	0.51106
7448799	-1.98917	0.73596	-1.5596	1.8712
7448800	-2.16778	0.46929	-0.61178	1.11768
7448801	-0.70644	0.40036	-0.27727	-0.51685
7448804	-0.90103	1.605	-0.74278	1.44356
7448806	1.31138	0.62731	0.63103	-0.94642
7448807	-0.59592	-2.1503	0.04039	-1.27153
7448810	-2.49575	0.31084	-0.22148	0.16523
7448811	-3.82361	1.99768	-1.35849	2.20345
7448812	-2.59111	2.13884	-0.54515	2.25788
7448813	-2.3944	0.30622	-0.83021	1.44111
7448815	-2.33033	0.09763	0.16953	0.32749
7448823	1.13425	-1.62719	0.54732	-0.88428
7448825	-3.10485	1.90605	-1.09911	1.19474
7448826	-0.01756	1.44431	-2.05508	1.16547
7448827	-0.83764	-1.0354	0.59003	-1.22908
7448828	2.60982	-0.99651	0.93494	-2.43396
7448829	-2.67241	1.36064	-2.14432	2.04462
7448830	-3.16867	-1.88233	-0.61636	-1.92761
7448834	2.03401	-1.2261	0.81387	-1.99095
7448835	-3.1214	1.6702	-1.40905	0.90124
7448836	-1.68461	2.25119	-4.52535	1.82232
7448837	0.72075	0.98832	1.67175	0.02399
7448838	-2.95673	0.49496	-1.57352	0.67073
7448840	0.17363	-0.30932	-0.01389	-0.72277
7448841	-1.27981	0.17685	0.22818	-0.06676
7448844	2.28623	-0.84473	1.14632	-3.96292
7448846	0.77464	0.7027	0.63909	0.28261
7448849	-0.00672	0.26103	-0.05746	0.24819
7448850	-1.87595	-1.02861	0.50756	-1.47804
7448852	2.59451	-0.35461	0.20551	-0.2335
7448855	-1.72736	-1.0888	0.07588	-0.03363
7448858	-1.59974	2.14813	1.60328	1.09404
7448859	1.19213	0.48659	0.89904	0.49437
7448861	0.4724	0.23824	-2.1273	-1.35383
7448862	-2.80357	0.07576	0.01403	0.5295
7448863	-4.40972	0.9061	-2.48277	1.62222
7448864	2.03523	-0.88691	0.43675	-1.39494
7448865	2.48826	-1.25603	1.23747	-1.50326
7448866	1.00999	0.24064	1.12474	0.20238
7448868	-3.53844	-0.13224	1.81211	1.49935
7448870	-0.13414	-0.66065	0.0724	-0.22317
7448871	-3.61898	-0.12384	-0.74747	0.14241
7448873	-1.29547	1.70588	-1.28821	0.95045
7448874	0.99262	-1.49165	0.24912	-1.71942
7448875	-1.2114	-1.76952	-0.52908	0.13556
7448877	-1.48092	0.62368	0.56618	0.49009
7448878	1.60095	1.48623	1.90952	0.57862
7448879	0.47816	0.37716	1.88608	0.06031
7448880	-2.4757	0.91251	-1.22387	0.3898
7448881	-2.23689	1.3885	-2.48167	1.30894
7448882	0.79916	0.90718	1.32158	-0.28006
7448884	-0.33713	-0.5548	0.17139	0.73016
7448885	-0.9021	-2.14048	0.49764	-0.58114
7448886	0.80741	0.65551	1.16267	0.06597
7448887	-3.36603	-6.07093	-0.07186	-2.96769
7448890	4.71888	-1.74873	1.14552	-3.28108
7448891	1.27107	-1.32212	0.32089	-2.52605
7448894	3.94832	-1.01406	0.75744	-2.09854
7448895	5.95622	-2.54947	1.57397	-1.15679
7448896	-0.48611	-0.15693	1.04516	-1.0995
7448897	1.43886	1.38725	0.87722	-0.74034
7448899	0.39054	1.19211	-0.04857	0.1702
7448901	2.22164	0.85417	-1.23893	0.87384
7448902	-1.25916	-1.01074	0.87134	-0.94917
7448903	-1.31524	-0.51823	0.6808	-0.47528
7448906	-1.55311	-1.85032	2.19888	0.53134
7448907	0.0847	-1.2934	0.95039	-1.76174
7448908	6.21915	-0.08454	5.12918	-0.69863
7448909	-0.73801	-1.06269	1.47556	-1.94181
7448910	-2.42374	-0.05885	-0.63417	-0.28894
7448912	-2.34873	-0.90642	-0.02965	-0.33452
7448913	0.89609	-0.51821	0.56658	-1.99954
7448914	-2.43167	2.99145	-0.03367	4.84918
7448915	0.29007	-1.3167	0.01528	-0.09472
7448916	-0.35808	0.26503	1.25995	0.31654
7448917	-2.22843	-0.36581	0.37332	-0.04958
7448918	0.64311	-1.27752	2.22282	-0.0438
7448919	-0.46532	-0.47631	0.10983	-2.14026
7448921	-1.36047	0.16042	-0.31002	-0.33446
7448922	-0.53455	-0.31713	0.40589	0.99737
7448923	-4.08573	1.55937	-1.89087	1.43009
7448924	-0.4396	-0.4682	0.42312	0.67066
7448925	NA	NA	NA	NA
7448926	-0.91307	1.16389	-1.56925	1.06657
7448927	0.07713	0.75282	0.19986	0.32939
7448929	1.22888	-1.79884	-1.11432	-0.90134
7448931	2.71146	0.82371	1.76229	0.38084
7448933	2.87819	-0.19647	1.31437	1.02541
7448934	-2.78628	-1.99549	-0.58011	-0.99181
7448935	-3.58817	-0.22709	-0.94729	-0.00615
7448936	0.69547	-1.72346	0.24834	0.41498
7448938	2.0001	-1.37923	-0.05645	-2.0804
7448940	-2.99928	2.72349	-0.04928	3.95141
7448942	-2.98562	0.46928	-0.41673	0.17536
7448944	-0.08807	-5.11086	2.02043	-1.92853
7448945	-0.94724	-1.24252	-0.13469	-1.18492
7448946	-2.94711	1.00405	-0.40632	0.63941
7448947	1.2658	2.79118	-1.42934	2.0775
7448950	2.03567	-0.36051	-0.3313	-0.91136
7448951	1.9671	-0.16028	0.18392	-1.47497
7448952	-2.03348	0.74072	-0.76875	0.89229
7448953	2.09729	1.01467	0.79023	0.24994
7448954	1.68327	-2.13835	1.23308	-1.17497
7448955	1.10957	0.01791	0.27262	0.03245
7448957	1.17639	-0.37135	0.64106	-1.35054
7448958	-0.33632	-4.04796	-1.74229	-3.6465
7448959	-2.19226	-0.85137	-1.7197	-0.60469
7448962	-1.71509	-0.29866	-0.17767	-0.67197
7448966	-2.95449	2.70695	-2.05508	1.44973
7448967	0.99182	-0.36225	1.7304	-2.03035
7448969	1.59708	-0.45621	1.8936	-1.82063
7448970	-1.7575	0.95611	0.67618	-0.06412
7448972	-1.57287	0.16489	4.91467	0.41563
7448973	-0.79387	-0.33094	0.36232	-0.80927
7448974	0.15002	-0.62166	0.15683	0.20112
7448975	-3.80574	-3.15313	-1.51113	-2.03041
7448976	1.65994	-0.81253	-0.41412	-0.13199
7448977	1.91819	0.07533	0.63903	-0.90983
7448978	1.05361	0.20099	1.6249	-0.17875
7448980	0.60898	1.81715	1.66175	2.63943
7448983	-3.00994	2.24883	0.34957	2.31339
7448984	0.96632	-0.46916	0.16433	-0.1006
7448985	-2.74777	2.67508	-0.67028	1.13413
7448987	1.19697	0.31279	-0.27241	0.9119
7448988	-0.18711	2.38187	-0.84426	2.30583
7448989	-1.56927	-1.31712	-0.04209	-0.40161
7448992	-1.16548	-0.57218	-0.77881	0.07358
7448994	1.01985	-1.97873	1.30775	-2.50755
7448997	0.78803	-0.74388	0.35789	-2.11817
7448999	1.72544	-1.72783	2.61111	-0.98211
7449001	0.07052	0.58699	-0.33993	0.20499
7449002	2.4228	0.40753	-0.76089	-0.73173
7449006	-1.67723	1.16675	-0.33948	0.8638
7449008	-2.74201	0.42133	-0.32872	0.2607
7449009	2.50474	-0.73066	3.37382	-0.32085
7449012	0.584	-0.81473	-1.1797	-0.50059
7449013	-3.40283	0.10888	0.79569	0.58663
7449015	4.57521	-2.74524	3.51354	-1.38761
7449016	-0.62426	-2.69218	-0.42848	-0.56545
7449018	-3.0889	1.95534	-2.13667	1.64754
7449019	0.50482	0.07905	0.84436	0.12977
7449020	1.23363	-0.30524	0.96185	-2.09833
7449022	1.33881	1.8129	2.10117	3.20641
7449024	-0.75541	-2.63152	0.10634	-2.7834
7449025	-1.70486	-1.62733	0.39253	-1.33183
7449026	1.39311	-0.22653	0.9063	0.11113
7449027	-0.91577	1.9089	-2.19542	1.48043
7449028	-0.43069	1.35076	0.66442	1.30388
7449029	-0.8652	0.04836	0.22443	0.48121
7449030	-1.54405	2.01925	-1.11929	2.70596
7449033	3.30167	-3.80641	2.4787	-4.24198
7449035	0.52565	-0.48082	0.72143	-0.51288
7449036	-3.76093	0.15318	0.73091	0.24421
7449037	-1.35389	0.47037	1.25	0.00572
7449040	-2.01985	0.99635	-0.36408	1.42487
7449042	-0.93857	0.13372	0.82254	-0.43924
7449043	-3.03037	-1.25421	-0.31941	-0.31616
7449044	-1.83456	1.19801	-0.91774	1.27969
7449045	2.98829	-0.97963	0.09574	-1.2687
7449046	-3.85136	1.44714	-1.13919	0.64806
7449047	-1.3232	0.66971	-0.54429	0.51629
7449048	-3.94799	-4.21676	0.23243	-1.07011
7449049	-1.26333	-1.47922	-0.00464	-0.70803
7449050	-1.21229	0.80295	-0.28491	1.00661
7449051	-1.69284	-0.19362	-2.39395	-1.58089
7449054	0.11191	-0.85274	0.60913	-1.1013
7449055	-2.69504	-3.0524	0.25576	-3.11338
7449059	2.12265	-2.63189	2.80903	-0.47822
7449060	0.9663	1.07709	1.23646	1.52574
7449061	-3.76318	1.52537	-0.61323	1.36921
7449063	-0.89594	-1.21692	0.36745	-0.84008
7449064	0.47384	-3.15479	1.28787	-2.71878
7449065	-0.5557	0.84785	-1.31961	0.91338
7449067	-0.29345	-0.35531	-0.1478	-0.39603
7449068	-0.21847	-1.16917	0.27817	-1.24205
7449069	1.78354	0.40877	1.21491	-1.32262
7449070	1.18032	0.9722	-0.89136	1.39374
7449073	1.39079	0.45871	0.77099	0.6211
7449074	-3.81981	2.19968	-1.27258	1.59632
7449076	1.28287	-4.32973	1.08906	-1.11824
7449078	0.36593	-0.48146	-1.11267	0.35867
7449079	1.40501	-0.73034	0.36204	-0.7919
7449080	0.23051	-0.59224	0.35175	-0.78295
7449081	0.07344	-0.94571	0.45798	-0.29438
7449082	0.44777	-0.7547	-0.61843	-1.00873
7449083	1.84772	-0.42238	0.66329	-1.48445
7449084	-1.90376	1.14968	-2.56547	0.89147
7449085	-3.97477	2.61838	-2.23896	1.61071
7449092	-1.84851	1.08876	-0.63285	1.07397
7449094	-0.68084	1.45851	0.07606	0.45385
7449095	-4.27863	-3.84712	0.76882	-2.93592
7449098	-2.31702	0.85474	-0.84445	0.55336
7449099	2.78636	-0.68538	2.2798	-0.16814
7449100	-0.28922	0.18764	-0.03585	0.61681
7449103	-0.52291	0.84789	0.66772	1.01764
7449104	-2.32307	-0.04408	-1.00797	-0.80777
7449106	3.93223	0.79071	-0.19591	0.15443
7449107	-1.51189	-0.84904	0.11525	-0.32043
7449112	-0.52778	-0.17106	0.62577	-1.23708
7449113	1.83317	-1.90908	0.26922	-1.62946
7449114	-0.6023	1.64183	-1.83446	1.29546
7449116	2.20555	-0.17258	0.66431	-0.84981
7449117	0.63596	-0.38639	0.33189	-0.77839
7449118	1.1246	-0.36354	0.27539	-0.06513
7449121	0.47141	0.63233	0.74899	-0.17145
7449122	-1.54726	0.88996	-2.17836	0.52659
7449124	-2.66321	-0.52962	-0.32279	-0.00997
7449126	-1.89774	0.27376	-0.25021	0.66844
7449128	-1.7221	0.23916	-0.26138	0.30457
7449130	0.61593	-0.25355	0.40374	-1.61973
7449131	-5.00659	0.08281	1.61192	0.90033
7449132	0.19993	-0.12602	-0.36891	-0.43023
7449136	-4.19044	1.2836	-2.21011	0.61307
7449137	-0.52244	1.75588	-2.93887	1.82926
7449140	2.62202	-3.13932	2.0918	-4.13307
7449141	0.54648	-1.31845	0.01653	-1.63359
7449142	0.09296	0.10228	-0.96457	-0.17204
7449143	-4.06244	1.67719	-0.13093	1.37353
7449144	0.08801	2.01021	-0.45239	1.45793
7449145	-1.81237	-0.84426	-0.5205	-0.64614
7449146	1.19422	0.45285	0.42481	0.43775
7449147	-2.07115	0.05433	-0.79489	-0.64836
7449148	1.75521	2.14956	0.38443	2.59281
7449150	1.22827	0.33162	1.00305	1.13659
7449152	0.89256	-0.06954	1.33431	-0.98144
7449153	1.89512	-0.49769	1.14584	-2.23053
7449155	2.25911	0.33252	0.76454	-1.02636
7449156	-1.26698	1.05242	-1.16843	0.42437
7449157	-0.78834	-0.36308	-0.63618	-0.52262
7449158	-2.24426	0.66205	-2.34263	0.58745
7449160	1.5085	-0.78788	1.06361	-3.50866
7449164	1.21616	1.60674	0.49687	0.5105
7449168	-2.237	-0.93619	0.2822	-0.18074
7449170	-1.8705	0.34911	0.01556	0.05816
7449171	2.43426	-1.19279	1.35956	-3.00191
7449173	-0.79983	1.4089	-0.9988	1.99957
7449174	1.22941	-1.01324	0.37579	-2.7003
7449176	-1.62724	1.2943	0.00831	0.22827
7449177	0.0134	-0.8234	-0.30943	-1.01401
7449179	1.08307	-1.09929	0.80057	-0.70783
7449180	1.14294	0.25112	1.63891	-0.73404
7449181	-3.85194	0.1285	0.01438	0.30849
7449183	3.05202	-2.75076	0.57838	-2.94341
7449184	1.53227	-1.12249	0.85367	-2.17518
7449185	-0.08891	-0.16172	-0.48603	0.64973
7449188	0.78209	-0.13546	1.02738	0.09294
7449189	-2.3756	-3.91378	2.81066	-1.70434
7449190	1.17612	-0.60045	1.02975	-1.25889
7449192	-0.53762	-2.23099	-0.8093	-2.09517
7449196	2.54313	1.15012	0.23428	-0.06835
7449199	-2.86058	1.30366	-0.16734	0.56201
7449200	-2.57197	1.06283	-1.30471	1.59618
7449201	0.22477	1.33912	-0.18167	1.20103
7449202	-2.47564	-0.30139	0.25091	-0.22814
7449205	-2.10171	0.74459	-0.44794	0.68208
7449207	-0.83854	-0.25151	-0.63429	0.05386
7449208	-0.6967	-0.53175	0.37051	-1.24627
7449209	-0.2659	-1.53846	1.98529	0.56583
7449210	-0.29944	1.14261	0.89436	1.35275
7449212	-0.6291	2.20957	-0.96257	2.18567
7449215	0.2189	-2.63542	-0.58062	-1.84043
7449216	0.72617	0.01318	0.16049	-0.40566
7449217	0.96414	3.08354	-0.2145	2.20982
7449218	0.99599	-0.79573	0.09929	-1.63607
7449219	-2.33963	3.18027	-4.89059	2.05125
7449220	-1.73965	-0.20523	0.11053	-0.44085
7449221	-1.32915	0.3609	0.51157	-0.78652
7449222	5.62406	3.4746	1.58861	-1.47277
7449223	-0.90842	-0.77358	-0.2763	-0.61873
7449225	2.22592	-0.81028	0.62362	-2.2371
7449226	0.57072	-1.46979	-0.65077	-0.50002
7449229	-2.34824	1.21552	0.33135	0.76488
7449230	-1.62382	0.3737	0.45167	0.34218
7449231	-2.84578	0.54455	-0.21715	0.22413
7449232	NA	NA	NA	NA
7449233	NA	NA	NA	NA
7449234	-0.80098	0.1301	0.28544	0.72332
7449235	-1.78205	0.93213	-0.12305	0.85632
7449237	-1.89696	1.6696	-0.49395	0.48306
7449239	-1.0262	-1.18751	-0.21134	-0.12386
7449240	-1.2465	-1.08585	0.09378	-1.1028
7449241	-0.85244	1.29566	-2.16644	0.89493
7449244	-2.20599	0.90838	0.36877	1.35092
7449247	2.31307	-2.03918	1.73885	-4.2309
7449248	3.08628	-4.25315	2.58855	-4.599
7449253	-2.12406	1.30176	0.08831	1.73792
7449254	-0.05755	1.1854	-0.28544	0.75619
7449255	-3.47984	-0.07629	0.76921	0.63005
7449257	0.47155	-0.31309	-0.20675	0.29603
7449259	1.71488	0.3383	0.34212	-0.08702
7449263	-0.1227	0.30139	-0.05402	0.94295
7449264	2.28329	-0.63538	-0.48895	-1.44205
7449265	0.15765	-1.94613	-0.73523	-1.69523
7449266	-1.85032	-0.11333	0.06493	0.60744
7449267	-0.97712	1.9561	0.17471	1.4577
7449268	0.84054	-0.42602	1.51454	0.18843
7449269	NA	NA	NA	NA
7449270	-2.40761	3.26599	-0.79477	1.84312
7449272	-0.34246	-0.5073	-0.154	-0.00143
7449273	-0.92048	-0.10005	-0.17813	-0.16369
7449275	-3.14557	1.26343	-2.9266	1.29592
7449276	-0.28354	0.83562	-0.82949	1.15333
7449277	0.5851	0.00524	0.10776	-0.06508
7449278	-1.44511	3.29482	-0.97799	2.88402
7449281	0.18473	-0.08065	1.26758	-0.38421
7449282	1.98011	3.24668	2.88394	2.94391
7449284	-0.54977	-0.21879	0.9918	-0.21343
7449285	-3.23568	0.73936	-1.97381	2.67223
7449289	-0.19804	-0.22885	-0.03595	-0.02178
7449290	-3.29518	2.31599	-0.80725	1.08328
7449291	-0.51305	-0.55449	0.09354	-0.13051
7449294	-0.46525	1.50369	-0.94211	1.38948
7449297	1.0817	-0.2144	0.80311	0.13351
7449298	0.75489	0.26956	1.41558	0.03736
7449299	0.12834	0.03761	0.97506	-0.35176
7449300	1.02936	0.68125	1.32385	0.14963
7449304	1.26967	-0.71712	1.41176	0.10366
7449305	0.71643	0.72226	1.40506	0.78285
7449306	-0.82021	0.39768	1.25437	-0.05862
7449309	-3.26683	1.48928	-1.00718	1.21196
7449310	1.66521	0.36669	0.56787	-0.59237
7449311	-1.58326	1.14097	-1.28451	0.92728
7449312	-2.5318	1.85143	-0.3388	1.11302
7449315	-0.42214	0.3715	-0.21066	0.24469
7449316	0.32296	-0.01939	0.1437	-0.12473
7449318	2.22602	0.34658	-0.43841	-1.20558
7449319	2.24993	-1.18666	1.69442	-1.86448
7449320	-1.72404	3.45738	-2.38745	1.52534
7449321	0.08975	0.6666	-1.57725	0.64033
7449322	-3.27282	1.67367	-0.65939	1.06669
7449326	-3.68187	-2.13161	0.34488	-1.39227
7449329	1.69026	-0.95472	0.13823	-0.20543
7449335	1.90729	-0.65764	0.76745	-1.55518
7449337	-1.21068	-0.00406	0.19514	0.09946
7449338	-1.3051	-1.0516	-0.71022	-0.62976
7449339	-5.46428	-1.50495	-0.19044	-0.15727
7449341	0.43357	-0.15228	0.72993	-1.43424
7449343	-3.6402	1.65569	-1.8255	1.29731
7449344	0.72068	0.4842	1.31825	0.02119
7449345	-0.86178	-0.23442	-0.65883	-0.00235
7449347	-2.15283	-0.12042	0.80194	-0.07816
7449348	-2.06375	2.03145	-1.08008	0.95307
7449354	-3.0803	1.38838	-2.24889	2.48663
7449355	-1.81788	-0.92917	0.35086	-0.14677
7449356	1.23117	-0.56973	0.21198	-0.01629
7449357	0.13063	1.84734	-0.08615	1.21903
7449359	1.06663	-2.36586	0.2558	-1.94821
